"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","Median Household Income (In 2017 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"32003005807","Census Tract 58.07, Clark County, Nevada","Census Tract 58.07, Clark County, Nevada","nv","140","00","ACSSF","0000758",,,,,"32","003",,,,"005807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005807",,,"1303563","0",4233,4233,8410.349,0.503308509537496,4233,2281,1952,4233,252,254,317,141,342,428,669,586,481,463,243,57,4233,2702,597,53,453,29,121,278,1549,1048,734,314,54,260,501,275,226,66291,1822,1549,859,690,4233,530,796,1326,2907
"32003005808","Census Tract 58.08, Clark County, Nevada","Census Tract 58.08, Clark County, Nevada","nv","140","00","ACSSF","0000759",,,,,"32","003",,,,"005808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005808",,,"1187997","0",3374,3374,7355.759,0.458688225582512,3374,1599,1775,3374,107,107,262,84,226,362,467,570,466,380,124,219,3374,2492,157,14,370,8,137,196,1504,826,548,278,87,191,678,347,331,51284,1642,1504,768,736,3349,371,585,956,2393
"32003005809","Census Tract 58.09, Clark County, Nevada","Census Tract 58.09, Clark County, Nevada","nv","140","00","ACSSF","0000760",,,,,"32","003",,,,"005809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005809",,,"1366928","108508",4375,4375,8289.535,0.527773873855786,4375,2083,2292,4375,187,167,240,187,362,672,841,441,484,301,361,132,4375,2932,420,13,246,18,465,281,1799,927,726,201,113,88,872,462,410,49528,2112,1799,559,1240,4365,867,650,1517,2848
"32003005811","Census Tract 58.11, Clark County, Nevada","Census Tract 58.11, Clark County, Nevada","nv","140","00","ACSSF","0000761",,,,,"32","003",,,,"005811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005811",,,"2647751","0",8718,8718,8527.81,1.02230241993399,8718,4413,4305,8718,306,451,532,394,644,1412,1455,1352,981,673,420,98,8718,4596,965,53,1845,0,862,397,2946,2180,1575,605,138,467,766,328,438,67415,3293,2946,1528,1418,8686,619,1295,1914,6772
"32003005813","Census Tract 58.13, Clark County, Nevada","Census Tract 58.13, Clark County, Nevada","nv","140","00","ACSSF","0000762",,,,,"32","003",,,,"005813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005813",,,"1299361","0",4327,4327,8624.915,0.501686108198185,4327,2107,2220,4327,227,256,139,173,363,851,560,424,685,282,170,197,4327,2361,763,1,539,153,281,229,1743,956,588,368,182,186,787,352,435,51186,2143,1743,492,1251,4285,497,793,1290,2995
"32003005818","Census Tract 58.18, Clark County, Nevada","Census Tract 58.18, Clark County, Nevada","nv","140","00","ACSSF","0000763",,,,,"32","003",,,,"005818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005818",,,"527248956","0",4844,4844,23.79502,203.571970217623,4844,4467,377,4844,75,23,66,26,853,1457,992,768,387,164,28,5,4844,2089,1439,93,55,47,863,258,378,163,108,55,34,21,215,101,114,42738,474,378,292,86,826,105,322,427,399
"32003005822","Census Tract 58.22, Clark County, Nevada","Census Tract 58.22, Clark County, Nevada","nv","140","00","ACSSF","0000764",,,,,"32","003",,,,"005822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005822",,,"2001899","0",6251,6251,8087.329,0.772937558011852,6251,2898,3353,6251,480,705,514,264,489,646,1250,1002,449,365,69,18,6251,4518,290,0,915,125,102,301,1953,1566,1258,308,116,192,387,242,145,115028,2122,1953,1271,682,6237,186,663,849,5388
"32003005823","Census Tract 58.23, Clark County, Nevada","Census Tract 58.23, Clark County, Nevada","nv","140","00","ACSSF","0000765",,,,,"32","003",,,,"005823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005823",,,"337146385","0",5342,5342,41.03771,130.172958330309,5342,2702,2640,5342,562,374,421,304,277,590,1035,903,564,200,93,19,5342,3780,239,0,981,15,142,185,1841,1378,1116,262,104,158,463,224,239,121179,2137,1841,1228,613,5342,320,348,668,4674
"32003005824","Census Tract 58.24, Clark County, Nevada","Census Tract 58.24, Clark County, Nevada","nv","140","00","ACSSF","0000766",,,,,"32","003",,,,"005824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005824",,,"1543777","0",3642,3642,6110.167,0.596055657400729,3642,1823,1819,3642,121,231,320,163,115,470,629,609,361,438,133,52,3642,2959,107,0,497,0,40,39,1582,936,722,214,62,152,646,340,306,88750,1663,1582,1066,516,3619,255,269,524,3095
"32003005825","Census Tract 58.25, Clark County, Nevada","Census Tract 58.25, Clark County, Nevada","nv","140","00","ACSSF","0000767",,,,,"32","003",,,,"005825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005825",,,"1329340","0",5849,5849,11395.76,0.513261065302233,5849,2625,3224,5849,233,335,518,149,456,1255,760,630,720,594,146,53,5849,3103,466,25,1055,284,545,371,2627,1392,922,470,226,244,1235,629,606,46148,3061,2627,859,1768,5799,1483,945,2428,3371
"32003005826","Census Tract 58.26, Clark County, Nevada","Census Tract 58.26, Clark County, Nevada","nv","140","00","ACSSF","0000768",,,,,"32","003",,,,"005826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005826",,,"1330855","0",3993,3993,7770.811,0.513846010097344,3993,1878,2115,3993,174,189,233,90,457,460,440,709,483,473,220,65,3993,2338,370,0,731,14,486,54,1417,940,604,336,123,213,477,161,316,59596,1605,1417,686,731,3957,306,696,1002,2955
"32003005827","Census Tract 58.27, Clark County, Nevada","Census Tract 58.27, Clark County, Nevada","nv","140","00","ACSSF","0000769",,,,,"32","003",,,,"005827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005827",,,"1420424754","0",7441,7441,13.56784,548.429067625024,7441,3612,3829,7441,512,627,476,286,377,1400,1008,970,923,633,180,49,7441,4215,489,19,1835,76,408,399,2462,1835,1448,387,142,245,627,355,272,88542,3012,2462,2124,338,7441,606,726,1332,6109
"32003005828","Census Tract 58.28, Clark County, Nevada","Census Tract 58.28, Clark County, Nevada","nv","140","00","ACSSF","0000770",,,,,"32","003",,,,"005828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005828",,,"2579566","0",9233,9233,9270.304,0.995976043132246,9233,4123,5110,9233,973,942,491,197,445,2169,1779,1197,461,420,95,64,9233,5720,622,63,2047,56,186,539,2938,2191,1669,522,197,325,747,215,532,85408,3304,2938,2419,519,9233,359,1115,1474,7759
"32003005829","Census Tract 58.29, Clark County, Nevada","Census Tract 58.29, Clark County, Nevada","nv","140","00","ACSSF","0000771",,,,,"32","003",,,,"005829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005829",,,"1505012","0",7380,7380,12700.3,0.581088406587212,7380,3573,3807,7380,779,447,384,95,510,1726,1173,861,759,438,107,101,7380,4473,556,0,1352,191,243,565,2536,1745,1244,501,231,270,791,424,367,62731,2899,2536,1448,1088,7360,485,1643,2128,5232
"32003005830","Census Tract 58.30, Clark County, Nevada","Census Tract 58.30, Clark County, Nevada","nv","140","00","ACSSF","0000772",,,,,"32","003",,,,"005830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005830",,,"1447039","0",4066,4066,7277.545,0.558704905196472,4066,1901,2165,4066,282,260,174,92,299,891,814,454,431,277,52,40,4066,1808,324,0,1450,72,81,331,1554,925,652,273,136,137,629,255,374,67543,1880,1554,769,785,4066,301,657,958,3108
"32003005831","Census Tract 58.31, Clark County, Nevada","Census Tract 58.31, Clark County, Nevada","nv","140","00","ACSSF","0000773",,,,,"32","003",,,,"005831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005831",,,"6394192","0",5130,5130,2077.923,2.4688114385086,5130,2644,2486,5130,493,475,378,165,314,732,1120,512,432,384,66,59,5130,3247,158,0,963,14,266,482,1587,1132,900,232,52,180,455,319,136,97009,1746,1587,1274,313,5108,291,440,731,4377
"32003005832","Census Tract 58.32, Clark County, Nevada","Census Tract 58.32, Clark County, Nevada","nv","140","00","ACSSF","0000774",,,,,"32","003",,,,"005832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005832",,,"2554319","0",5982,5982,6065.534,0.986228121520254,5982,2902,3080,5982,680,527,357,148,299,1515,993,617,472,302,7,65,5982,3634,267,6,1375,51,137,512,1922,1522,1195,327,79,248,400,296,104,86116,2182,1922,1560,362,5982,438,514,952,5030
"32003005833","Census Tract 58.33, Clark County, Nevada","Census Tract 58.33, Clark County, Nevada","nv","140","00","ACSSF","0000775",,,,,"32","003",,,,"005833",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005833",,,"7590017","0",8915,8915,3042.12,2.93052207191694,8915,4275,4640,8915,804,744,652,275,643,1495,1687,938,878,570,195,34,8915,4556,764,0,2793,42,479,281,2603,2018,1509,509,157,352,585,236,349,80170,2893,2603,1953,650,8870,576,1244,1820,7050
"32003005834","Census Tract 58.34, Clark County, Nevada","Census Tract 58.34, Clark County, Nevada","nv","140","00","ACSSF","0000776",,,,,"32","003",,,,"005834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005834",,,"10844160","0",2649,2649,632.6796,4.18695376194793,2649,1358,1291,2649,173,160,153,119,121,374,361,383,435,207,122,41,2649,1592,205,27,500,0,160,165,849,664,530,134,84,50,185,99,86,87656,948,849,603,246,2649,174,335,509,2140
"32003005835","Census Tract 58.35, Clark County, Nevada","Census Tract 58.35, Clark County, Nevada","nv","140","00","ACSSF","0000777",,,,,"32","003",,,,"005835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005835",,,"1346445","0",4467,4467,8592.609,0.51986534300545,4467,2262,2205,4467,219,210,342,284,391,443,752,913,336,377,110,90,4467,3112,373,0,665,0,115,202,1355,1010,781,229,90,139,345,222,123,121169,1497,1355,1014,341,4467,42,546,588,3879
"32003005836","Census Tract 58.36, Clark County, Nevada","Census Tract 58.36, Clark County, Nevada","nv","140","00","ACSSF","0000778",,,,,"32","003",,,,"005836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005836",,,"1165420","0",4260,4260,9467.272,0.449971196777746,4260,2296,1964,4260,358,396,308,203,321,614,835,613,299,231,76,6,4260,2407,110,0,1219,86,294,144,1437,894,670,224,50,174,543,238,305,72011,1578,1437,694,743,4243,268,627,895,3348
"32003005837","Census Tract 58.37, Clark County, Nevada","Census Tract 58.37, Clark County, Nevada","nv","140","00","ACSSF","0000779",,,,,"32","003",,,,"005837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005837",,,"1864215","0",5338,5338,7416.181,0.719777466150422,5338,2623,2715,5338,313,369,547,210,227,758,930,698,661,457,109,59,5338,3448,251,26,756,108,499,250,1775,1391,1058,333,95,238,384,174,210,87878,2097,1775,1200,575,5338,175,838,1013,4325
"32003005838","Census Tract 58.38, Clark County, Nevada","Census Tract 58.38, Clark County, Nevada","nv","140","00","ACSSF","0000780",,,,,"32","003",,,,"005838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005838",,,"2327350","0",6365,6365,7083.281,0.898594896964774,6365,3335,3030,6365,555,562,309,204,360,1430,1099,747,563,376,104,56,6365,3310,363,0,1528,12,272,880,2088,1450,1161,289,111,178,638,437,201,85735,2311,2088,1301,787,6349,313,689,1002,5347
"32003005839","Census Tract 58.39, Clark County, Nevada","Census Tract 58.39, Clark County, Nevada","nv","140","00","ACSSF","0000781",,,,,"32","003",,,,"005839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005839",,,"25588738","0",4720,4720,477.7392,9.87986739706902,4720,2305,2415,4720,546,480,225,72,269,567,873,638,599,384,59,8,4720,3041,531,135,490,0,171,352,1560,1179,1005,174,39,135,381,236,145,105282,1874,1560,1194,366,4709,278,439,717,3992
"32003005840","Census Tract 58.40, Clark County, Nevada","Census Tract 58.40, Clark County, Nevada","nv","140","00","ACSSF","0000782",,,,,"32","003",,,,"005840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005840",,,"120512886","0",11797,11797,253.5338,46.5302881712193,11797,5640,6157,11797,1342,1164,672,428,673,2950,2058,915,1069,457,69,0,11797,6770,1041,0,2500,154,161,1171,3542,2370,1703,667,242,425,1172,501,671,76676,4152,3542,2025,1517,11751,1586,1304,2890,8861
"32003005841","Census Tract 58.41, Clark County, Nevada","Census Tract 58.41, Clark County, Nevada","nv","140","00","ACSSF","0000783",,,,,"32","003",,,,"005841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005841",,,"4190454","0",5255,5255,3247.95,1.61794340359878,5255,2757,2498,5255,223,385,515,243,179,471,634,1117,822,417,213,36,5255,4085,187,14,782,0,0,187,1972,1460,1112,348,203,145,512,148,364,132381,2444,1972,1549,423,5255,367,216,583,4672
"32003005842","Census Tract 58.42, Clark County, Nevada","Census Tract 58.42, Clark County, Nevada","nv","140","00","ACSSF","0000784",,,,,"32","003",,,,"005842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005842",,,"4289617","0",2197,2197,1326.506,1.65623045357739,2197,1077,1120,2197,159,133,216,91,73,115,405,407,283,198,90,27,2197,1645,235,0,239,11,0,67,811,619,533,86,43,43,192,78,114,121250,983,811,567,244,2197,202,152,354,1843
"32003005843","Census Tract 58.43, Clark County, Nevada","Census Tract 58.43, Clark County, Nevada","nv","140","00","ACSSF","0000785",,,,,"32","003",,,,"005843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005843",,,"3055027","0",2496,2496,2116.057,1.17955256935553,2496,1174,1322,2496,100,203,215,69,125,259,333,410,164,250,160,208,2496,1884,61,0,463,0,27,61,1120,696,431,265,50,215,424,159,265,74091,1315,1120,501,619,2462,254,274,528,1934
"32003005844","Census Tract 58.44, Clark County, Nevada","Census Tract 58.44, Clark County, Nevada","nv","140","00","ACSSF","0000786",,,,,"32","003",,,,"005844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005844",,,"2809422","0",5879,5879,5419.812,1.08472394466693,5879,2799,3080,5879,309,229,306,302,242,760,1040,896,827,754,184,30,5879,4236,456,0,552,0,245,390,2572,1576,1344,232,45,187,996,403,593,80817,2899,2572,1286,1286,5879,355,307,662,5217
"32003005845","Census Tract 58.45, Clark County, Nevada","Census Tract 58.45, Clark County, Nevada","nv","140","00","ACSSF","0000787",,,,,"32","003",,,,"005845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005845",,,"1859996","0",4161,4161,5794.066,0.718148501074136,4161,1964,2197,4161,283,309,233,158,187,408,445,576,673,461,232,196,4161,3033,205,56,401,0,148,318,1711,1069,869,200,70,130,642,273,369,66220,1880,1711,975,736,4161,445,569,1014,3147
"32003005846","Census Tract 58.46, Clark County, Nevada","Census Tract 58.46, Clark County, Nevada","nv","140","00","ACSSF","0000788",,,,,"32","003",,,,"005846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005846",,,"4315269","0",6055,6055,3634.16,1.66613474657025,6055,2980,3075,6055,351,237,90,97,190,479,764,738,874,1528,656,51,6055,4617,181,0,1022,0,55,180,2724,1828,1698,130,43,87,896,445,451,87406,3378,2724,2359,365,6039,257,382,639,5400
"32003005847","Census Tract 58.47, Clark County, Nevada","Census Tract 58.47, Clark County, Nevada","nv","140","00","ACSSF","0000789",,,,,"32","003",,,,"005847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005847",,,"1320893","0",2085,2085,4088.238,0.509999660230086,2085,987,1098,2085,165,157,93,34,132,561,317,290,192,120,24,0,2085,1131,237,0,510,0,89,118,869,442,312,130,36,94,427,236,191,73715,1083,869,358,511,2085,125,396,521,1564
"32003005848","Census Tract 58.48, Clark County, Nevada","Census Tract 58.48, Clark County, Nevada","nv","140","00","ACSSF","0000790",,,,,"32","003",,,,"005848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005848",,,"1364174","0",3767,3767,7151.936,0.526710548465862,3767,2053,1714,3767,224,276,226,169,243,699,625,565,263,278,144,55,3767,2063,539,69,384,67,273,372,1683,852,461,391,145,246,831,472,359,45750,1887,1683,474,1209,3767,592,830,1422,2345
"32003005849","Census Tract 58.49, Clark County, Nevada","Census Tract 58.49, Clark County, Nevada","nv","140","00","ACSSF","0000791",,,,,"32","003",,,,"005849",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005849",,,"1375527","0",3430,3430,6458.368,0.531093966458532,3430,1891,1539,3430,112,216,287,152,360,302,722,464,436,261,115,3,3430,1826,483,0,694,43,171,213,1235,836,595,241,134,107,399,236,163,48750,1449,1235,713,522,3430,335,1014,1349,2081
"32003005850","Census Tract 58.50, Clark County, Nevada","Census Tract 58.50, Clark County, Nevada","nv","140","00","ACSSF","0000792",,,,,"32","003",,,,"005850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005850",,,"1332507","0",4258,4258,8276.256,0.514483850890429,4258,2205,2053,4258,170,357,416,63,238,602,679,699,524,385,71,54,4258,2255,291,0,1173,59,120,360,1241,944,723,221,99,122,297,204,93,81287,1397,1241,886,355,4228,681,416,1097,3131
"32003005851","Census Tract 58.51, Clark County, Nevada","Census Tract 58.51, Clark County, Nevada","nv","140","00","ACSSF","0000793",,,,,"32","003",,,,"005851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005851",,,"4060436","0",6591,6591,4204.132,1.56774317101083,6591,2970,3621,6591,359,206,553,454,661,971,1148,1067,637,240,214,81,6591,3188,562,132,1871,63,282,493,2479,1367,826,541,143,398,1112,619,493,52784,2756,2479,1064,1415,6591,624,2007,2631,3960
"32003005852","Census Tract 58.52, Clark County, Nevada","Census Tract 58.52, Clark County, Nevada","nv","140","00","ACSSF","0000794",,,,,"32","003",,,,"005852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005852",,,"1970487","0",5024,5024,6603.494,0.760809316491042,5024,2447,2577,5024,387,298,308,189,409,822,656,733,747,349,90,36,5024,3353,275,30,963,0,123,280,1871,1403,950,453,217,236,468,222,246,74272,2059,1871,1190,681,5024,247,580,827,4197
"32003005853","Census Tract 58.53, Clark County, Nevada","Census Tract 58.53, Clark County, Nevada","nv","140","00","ACSSF","0000795",,,,,"32","003",,,,"005853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005853",,,"2037795","0",8887,8887,11295.16,0.786797081685321,8887,4355,4532,8887,633,930,420,490,696,1521,1732,1056,851,393,126,39,8887,4890,662,0,2072,115,156,992,3234,2107,1399,708,145,563,1127,714,413,59330,3406,3234,1363,1871,8868,687,2161,2848,6020
"32003005854","Census Tract 58.54, Clark County, Nevada","Census Tract 58.54, Clark County, Nevada","nv","140","00","ACSSF","0000796",,,,,"32","003",,,,"005854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005854",,,"5426423","0",9948,9948,4748.1,2.09515372271995,9948,4863,5085,9948,854,678,583,297,600,2320,1687,1393,717,621,171,27,9948,5945,1101,14,1727,317,342,502,3910,2290,1492,798,298,500,1620,763,857,55921,5298,3910,1434,2476,9948,984,2090,3074,6874
"32003005855","Census Tract 58.55, Clark County, Nevada","Census Tract 58.55, Clark County, Nevada","nv","140","00","ACSSF","0000797",,,,,"32","003",,,,"005855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005855",,,"2526222","0",6891,6891,7064.94,0.975379808709538,6891,3071,3820,6891,842,327,372,279,336,858,1619,752,625,716,124,41,6891,3658,96,0,2279,13,99,746,2350,1586,1185,401,142,259,764,458,306,74154,2652,2350,987,1363,6891,477,469,946,5945
"32003005856","Census Tract 58.56, Clark County, Nevada","Census Tract 58.56, Clark County, Nevada","nv","140","00","ACSSF","0000798",,,,,"32","003",,,,"005856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005856",,,"1856058","0",5089,5089,7101.313,0.716628030709023,5089,2596,2493,5089,445,362,511,236,225,943,840,549,436,459,63,20,5089,2537,549,51,1275,0,212,465,1385,1086,795,291,132,159,299,131,168,89922,1709,1385,704,681,5089,300,943,1243,3846
"32003005902","Census Tract 59.02, Clark County, Nevada","Census Tract 59.02, Clark County, Nevada","nv","140","00","ACSSF","0000799",,,,,"32","003",,,,"005902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005902",,,"2147483647","2569053",1599,1599,1.928485,829.148107249918,1599,716,883,1599,104,140,105,96,194,297,127,212,188,119,7,10,1599,1036,0,311,0,2,230,20,399,345,238,107,25,82,54,17,37,61063,519,399,270,129,1599,204,325,529,1070
"32003005903","Census Tract 59.03, Clark County, Nevada","Census Tract 59.03, Clark County, Nevada","nv","140","00","ACSSF","0000800",,,,,"32","003",,,,"005903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005903",,,"10703630","0",2367,2367,572.7498,4.13269482329648,2367,1238,1129,2367,62,54,66,0,133,56,180,127,565,709,295,120,2367,2211,0,0,68,23,56,9,1174,700,619,81,15,66,474,278,196,58616,1751,1174,926,248,2281,123,154,277,2004
"32003005904","Census Tract 59.04, Clark County, Nevada","Census Tract 59.04, Clark County, Nevada","nv","140","00","ACSSF","0000801",,,,,"32","003",,,,"005904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005904",,,"51765012","0",2953,2953,147.7491,19.9865837216234,2953,1407,1546,2953,43,49,82,6,15,97,86,81,715,1339,357,83,2953,2774,15,33,58,0,73,0,1490,1170,1107,63,16,47,320,132,188,65606,1856,1490,1341,149,2947,149,422,571,2376
"32003005905","Census Tract 59.05, Clark County, Nevada","Census Tract 59.05, Clark County, Nevada","nv","140","00","ACSSF","0000802",,,,,"32","003",,,,"005905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005905",,,"3031867","0",2287,2287,1953.682,1.17061044298275,2287,1000,1287,2287,59,88,130,68,57,195,148,324,297,597,245,79,2287,2088,0,9,22,9,142,17,1221,684,466,218,56,162,537,251,286,43165,1804,1221,679,542,2287,207,460,667,1620
"32003006001","Census Tract 60.01, Clark County, Nevada","Census Tract 60.01, Clark County, Nevada","nv","140","00","ACSSF","0000803",,,,,"32","003",,,,"006001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003006001",,,"9762953","0",6394,6394,1696.247,3.76949738763268,6394,2798,3596,6394,675,696,293,148,665,1608,902,835,314,196,62,0,6394,3347,1993,36,212,27,228,551,1916,1090,590,500,188,312,826,484,342,34857,2519,1916,103,1813,5309,1694,1325,3019,2290
"32003006103","Census Tract 61.03, Clark County, Nevada","Census Tract 61.03, Clark County, Nevada","nv","140","00","ACSSF","0000804",,,,,"32","003",,,,"006103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003006103",,,"1373083","0",3217,3217,6068.09,0.530150332742854,3217,1385,1832,3217,252,207,183,122,304,424,306,489,401,285,163,81,3217,1964,379,0,120,54,497,203,1294,716,412,304,77,227,578,273,305,41765,1482,1294,462,832,3217,793,440,1233,1984
"32003006104","Census Tract 61.04, Clark County, Nevada","Census Tract 61.04, Clark County, Nevada","nv","140","00","ACSSF","0000805",,,,,"32","003",,,,"006104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003006104",,,"108464669","0",4467,4467,106.6658,41.8784457688607,4467,2219,2248,4467,280,286,271,167,252,511,600,715,692,482,145,66,4467,1828,387,13,1299,25,882,33,1315,1044,834,210,76,134,271,172,99,85673,1353,1315,1153,162,4467,304,755,1059,3408
"32003006201","Census Tract 62.01, Clark County, Nevada","Census Tract 62.01, Clark County, Nevada","nv","140","00","ACSSF","0000806",,,,,"32","003",,,,"006201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003006201",,,"2564865","0",4302,4302,4344.138,0.990299955057707,4302,2021,2281,4302,485,362,180,300,431,421,535,792,435,192,135,34,4302,2827,752,9,60,8,518,128,1267,786,496,290,52,238,481,228,253,30757,1567,1267,507,760,4291,1282,1746,3028,1263
"32003006202","Census Tract 62.02, Clark County, Nevada","Census Tract 62.02, Clark County, Nevada","nv","140","00","ACSSF","0000807",,,,,"32","003",,,,"006202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003006202",,,"1169862","0",4117,4117,9114.733,0.451686262639055,4117,1908,2209,4117,442,373,233,246,466,494,498,566,526,177,89,7,4117,2208,648,76,34,39,797,315,1270,910,496,414,146,268,360,180,180,45187,1385,1270,824,446,4117,1183,916,2099,2018
